desc,mfc,names,price,url
"
This multiple award winner is a blend of organic milk and dark chocolate spiced up with ghost chilies, Aji Amarillo chilies and Chili Arbol. You enjoy the chocolate for the first 10 seconds, and then the heat kicks in.
Heat Level: Extra Hot (but delayed)
Ingredients: Organic Dark Chocolate (Organic Cocoa Mass, Organic Cocoa Butter, Organic Sugar, Organic Vanilla Bean, Organic Soy Lecithin), Organic Milk Chocolate (Organic Cocoa Mass, Organic Cocoa Butter, Organic Sugar, Organic Vanilla Bean, Organic Powdered Milk, Organic Soy Lecithin), Spices, Pain.
",Lillie Belle Farms, Do Not Eat This Chocolate - Ghost Pepper Chocolate    ,$ 5.99,https://heathotsauce.com/collections/all/products/do-not-eat-this-chocolate-ghost-pepper-chocolate
"
Hotmaple Smokey Habanero is a well balanced sauce with a delicious blend of sweet, smokey, and spicy. Grade A Dark Amber Maple Syrup provides sweetness without overwhelming the other flavors, and habaneros provide a nice kick.
Heat Level: Medium, and it doesn't linger for long.
Ingredients: Yellow Onion, Diced Tomatoes (tomatoes, tomato juice, salt, naturally derived citric acid and calcium chloride), Water, Apple Cider Vinegar, Habanero (habanero peppers, salt, citric acid), Garlic, Pure Maple Syrup (us grade a dark amber), Contains Less Than 2%: Spices and Liquid Smoke.
5 oz
",Hotmaple, Hotmaple Smokey Habanero    ,$ 5.99,https://heathotsauce.com/collections/all/products/hotmaple-smokey-habanero
"
This fiery sauce uses one of the hottest peppers in the world, the Trinidad Scorpion, paired with fresh carrots and lime juice for great flavor in addition to the heat.
Heat: Extra Hot
Ingredients: Trinidad Moruga Scorpion peppers, fresh carrots, onions, lime juice, vinegar, garlic and salt.
5 oz
",Melinda's, Melinda's Trinidad Scorpion Sauce    ,$ 8.50,https://heathotsauce.com/collections/all/products/melindas-trinidad-scorpion-sauce
"
This fruity scotch bonnet sauce is made with a blend of fresh carrots and papayas. 
Heat Level: Hot
Ingredients: Choice Scotch Bonnet Peppers, Fresh Carrots, Papaya, Salt, Lime Juice, Citirc Acid, Garlic, and Xanthan Gum.
5 oz
",Melinda's, Melinda's Scotch Bonnet    ,$ 4.25,https://heathotsauce.com/collections/all/products/melindas-scotch-bonnet
"
          Marie Sharp's Hot Habanero Pepper Sauce is the most popular of the Marie Sharp's line. This sauce is perfect for anyone looking for a sauce with both great flavor and heat. 
All of Marie Sharp's sauces are made in Belize and are famous for their consistent carrot based habanero and lime flavor.
Heat Level: Hot
﻿Ingredients﻿: Select Red Habanero peppers, fresh carrots, onions, lime juice, vinegar, garlic and salt.
Mini 2 OZ Bottle
",Marie Sharp's, Mini Marie Sharp's Habanero Pepper Sauce    ,$ 1.99,https://heathotsauce.com/collections/all/products/hot-habanero-pepper-sauce-1
"
Akabanga is a one-of-a-kind chile oil imported from Rwanda. It has the pure flavor of the habanero, and a solid kick. It is great for cooking with or putting right on your food. 
Check out this article from The Cooking Channel about how Akabanga is the next cult-worthy hot sauce. Here's an excerpt:

""Look out, sriracha. If Akabanga ever makes it to the U.S.A., the heat will definitely be on. I mean, its little eyedropper bottle packaging alone could be cult-worthy, not to mention its unique flavor and kick.""

Also check out this video from CNN on Akabanga. 
Heat Level: Medium-hot, depending on your tolerance.
Ingredients: Habanero (80%), Vegetable Oil (20%).
20 ml or 100 ml
",Akabanga, Akabanga Rwandan Chile Oil    ,$ 3.49,https://heathotsauce.com/collections/all/products/akabanga-rwandan-chile-oil
"

Aged in whiskey barrels for a unique fruity, spicy, and smoky flavor. You’ve never tasted sriracha quite like this before.
Heat Level: Medium
Ingredients: Chili Peppers, Garlic, Brown Sugar, Sea Salt. 
9 oz
",Sosu, Barrel-Aged Sriracha    ,$ 9.99,https://heathotsauce.com/collections/all/products/barrel-aged-sriracha
"
Dark  Heart Chili Sauces Praline Piquante is a mild sauce made with buttery, candied pecans. This sauce is nice and sweet with a hint of brown sugar and heat from mild New Mexico chilies and organic cayennes. 
Heat Level: Mild
Ingredients: Pecans, New Mexico Mild Chilies (pesticide free), Organic Cayenne Chilies, Walnut Oil, Organic Butter, Organic Brown Sugar, Pecan Oil, and Salt.
3 oz
",Dark Heart Chili Sauce, Praline Piquante    ,$ 12.99,https://heathotsauce.com/collections/all/products/praline-piquante
"

CaJohn's Trinidad Scorpion Hot Sauce is an extremely hot sauce with great flavor. Trinidad scorpion peppers, the second hottest peppers to date, are mixed with onions, garlic and tomatoes to create a perfect sauce for tacos, pasta, or baked potatoes. Make sure to have the milk ready to cool down your mouth!
Heat Level: Extra Hot
﻿Ingredients﻿: Trinidad scorpion chiles, vinegar, onion, tomatoes, lemon juice, garlic, salt, and spices. 
5 oz
",CaJohn's, Trinidad Scorpion Pepper Sauce    ,$ 12.99,https://heathotsauce.com/collections/all/products/trinidad-scorpion-pepper-sauce
"

Hot Winter Hot Sauce is made with organically grown heirloom peppers. It is the creation of Shaun Winter, who bred his own pepper after finding a rouge hot pepper in a field of mild Jimmy Nardellos. After 3 years, he perfected the Hot Winter pepper, a slightly sweet pepper with a slow building heat.
This is the original hot sauce in the line.
Heat Level: Medium
Ingredients: Organic Hot Winter Peppers, Organic Rice and Cider Vinegars, Organic Cane Sugar, Kosher Salt, Organic Hardneck Garlic.
6 oz






",Hot Winter, Hot Winter Original    ,$ 8.99,https://heathotsauce.com/collections/all/products/hot-winter-original
"
This rich smokey Ghost Pepper powder packs a serious punch. Add it to any of your favorite dishes, or use it to make homemade Ghost Pepper chips!
100% Organically grown. No fillers, just pure ghost peppers.
",Heat Hot Sauce Shop, Organic Ghost Pepper Powder    ,$ 3.99,https://heathotsauce.com/collections/all/products/smoked-ghost-pepper-powder-organic
"

CaJohn's Red Savina Habanero Purée is a straightforward sauce with a super spicy Red Savina Habanero pepper flavor. CaJohn's purees are perfect for dishes that need pure pepper flavor and heat rather than sauces with many ingredients. Add to your favorite soup, a dish that needs more flavor, or other condiments to spice them up.
Heat Level: Extra Hot
﻿Ingredients﻿: Red Savina Habanero Chiles, Distilled Vinegar, Citric Acid and Ascorbic Acid.
5 oz
",CaJohn's, Red Savina Habanero Purée    ,$ 7.99,https://heathotsauce.com/collections/all/products/red-savina-habanero-puree
"

CaJohn's Orange Habanero Purée is a straightforward sauce with a strong citrusy habanero pepper flavor. CaJohn's purees are perfect for dishes that need pure pepper flavor and heat rather than sauces with many ingredients. Add to your favorite soup, a dish that needs more flavor, or other condiments to spice them up.
Heat Level: Hot+
﻿Ingredients﻿: Orange Habanero Chiles, Distilled Vinegar, Citric Acid and Ascorbic Acid.
5 oz
",CaJohn's, Orange Habanero Purée    ,$ 7.99,https://heathotsauce.com/collections/all/products/orange-habanero-puree
"

Cajohn's Cayenne Purée is a straightforward sauce with strong cayenne pepper flavor. CaJohn's purees are perfect for dishes that need pure pepper flavor and heat rather than sauces with many ingredients. Add to your favorite soup, a dish that needs more flavor, or other condiments to spice them up.
Heat Level: Medium
﻿Ingredients﻿: Cayenne Chiles, Distilled Vinegar, Citric Acid and Ascorbic Acid.
5 oz
",CaJohn's, Cayenne Purée    ,$ 7.99,https://heathotsauce.com/collections/all/products/cayenne-puree
"
A tasty smokey hot sauce!
Heat Level: Medium
Ingredients: Chipotle Peppers, Chioce Red Habanero Pepers, Fresh Carrots, Garlic, Onions, Lime Juice, Vinegar and Salt. 
5 oz
",Melinda's, Melinda's Chipotle    ,$ 4.25,https://heathotsauce.com/collections/all/products/melindas-chipotle
"
Ed Currie's Smokin Ed's Carolina Reaper is mixed with spices, lemon juice & tomato paste to form Sling Blade.
Heat Level: Super Hot
Ingredients: Chile peppers (Carolina Reaper, Bhut Jolokia), apple cider vinegar, distilled vinegar, tomato paste, lemon juice, onion, garlic, salt, spices.
5 oz
",CaJohn's, Reaper Slingblade    ,$ 9.65,https://heathotsauce.com/collections/all/products/reaper-slingblade
"
Cajohn's Chipotle Purée is a straightforward sauce with a strong smoky chipotle flavor. CaJohn's purees are perfect for dishes that need pure pepper flavor and heat rather than sauces with many ingredients. Add to your favorite soup, a dish that needs more flavor, or other condiments to spice them up. 
Heat Level: Medium
﻿Ingredients﻿: Chipotle Chiles, Distilled Vinegar, Citric Acid and Ascorbic Acid.
5 oz
",CaJohn's, Chipotle Purée    ,$ 7.99,https://heathotsauce.com/collections/all/products/chipotle-puree
"
Gringo Bandito Green Hot Sauce is made by Dexter Holland of The Offspring. This is a Mexican style hot sauce that is great on fish tacos, eggs, and of course, on Mexican food. 
Heat Level: Medium
﻿Ingredients﻿: Vinegar, Water, Habanero Peppers, Jalapeno Peppers, More Peppers, Salt, Mojo, Spices and Xanthan Gum.
5 oz
",Hungry Punker, Gringo Bandito Green    ,$ 4.99,https://heathotsauce.com/collections/all/products/gringo-bandito-green
"
Gringo Bandito Red is made by The Offspring's Dexter Holland. This is a Mexican style hot sauce that tastes great on burgers, eggs, and of course, on Mexican food. 
Heat Level: Medium
﻿Ingredients﻿: Vinegar, Water, Habanero Peppers, Jalapeno Peppers, Red Japanese Peppers, More Peppers, Salt, Mojo, Spices and Xanthan Gum. 
5 oz
",Hungry Punker, Gringo Bandito Red    ,$ 4.99,https://heathotsauce.com/collections/all/products/gringo-bandito-red
"
Lottie's Barbados Style Hot Mustard Sauce is a heavenly creation made of a mix of habanero and scotch bonnet peppers, mustard, garlic and onion. This sauce will taste amazing on anything but especially spread on sandwiches, in a burrito, as a marinade for chicken, or drizzled over freshly fried french fries. 
Heat Level: Hot
Ingredients: Habanero peppers, mustard (water and distilled vinegar, mustard seed, salt, mustard bran, turmeric, paprika, and natural flavors), vinegar, onion, sugar, salt, and garlic. 
6.75 oz
",Tejano Salsa, Lottie's Barbados Style Hot Mustard Sauce    ,$ 8.99,https://heathotsauce.com/collections/all/products/caribbean-sunrise-barbados-style-hot-mustard-sauce
"
Oso Pepper Company's Cry Out Sriracha Chili Sauce is sweet and garlicky sauce that holds its own when compared to the original Huy Fong Sriracha. Many sriracha alternatives miss the mark, but Oso Pepper Company has found the perfect balance of flavor. 
Heat Level: Mild
Ingredients: Red bell peppers, water, red jalapeno, garlic (garlic, citric acid), white distilled vinegar, sea salt, sugar, yeast extract, xanthan gum, citric acid. 
12 oz
",Oso Pepper Company, Cry Out Sriracha Chili Sauce    ,$ 8.99,https://heathotsauce.com/collections/all/products/cry-out-sriracha-chili-sauce
"

CaJohn's El Chupacabra Hot Sauce is a scorching concoction that combines some of the worlds hottest peppers into one sauce. Often times, a sauce so hot is lacking in flavor, but that does not apply to El Chupacabra. 
Heat Level: Extra Hot
Ingredients: Chile peppers (bhut jolokia (ghost pepper), scotch bonnet, trinidad 7 pot, trinidad scorpion, trinidad moruga scorpion), carrots, onion, mustard (vinegar, #1 grade mustard seed, salt, tumeric, paprika, spices), distilled vinegar, garlic, and spices.
Review: The Chile Brown (AKA the Mad Meat Genius) came to our shop to do a review on this sauce. Check it out.
5 oz
",CaJohn's, El Chupacabra    ,$ 13.99,https://heathotsauce.com/collections/all/products/el-chupacabra
"
Marie Sharp's Exotic Sauce is a fruity blend of green mangoes, raisins, tamarind and ginger. This sauce is often compared to Pickapeppa's Hot Sauce because of their similar style and heat level. 
Heat Level: Mild
﻿Ingredients﻿: Green mangoes, tamarind, raisins, ginger, sugar, vinegar, onions, garlic, habanero peppers, and spices.
5 oz
",Marie Sharp's, Exotic Sauce    ,$ 3.99,https://heathotsauce.com/collections/all/products/exotic-sauce
"
Marie Sharp's Mild Habanero Pepper Sauce is a mellow habanero sauce that's packed with flavor. All of Marie Sharp's sauces are made in Belize and are famous for their consistent carrot based habanero and lime flavor.
Heat Level: Mild
﻿Ingredients﻿﻿﻿: Select Red Habanero peppers, fresh carrots, onions, key lime juice, vinegar, garlic and salt.
5 oz
",Marie Sharp's, Mild Habanero Pepper Sauce    ,$ 3.99,https://heathotsauce.com/collections/all/products/mild-habanero-pepper-sauce
"
Marie Sharp's Green Habanero Pepper sauce is the most unique of the Marie Sharp's line. The addition of prickly pear, also known as Nopal, pairs with key lime juice to create an ultra citrusy flavor. 
Heat Level: Hot
﻿Ingredients﻿: Prickly Pears/Nopal, green Habañero peppers, onions, garlic, salt, key lime juice and vinegar. 
5 oz
",Marie Sharp's, Green Habanero Prickly Pear Pepper Sauce    ,$ 3.99,https://heathotsauce.com/collections/all/products/green-habanero-prickly-pear-pepper-sauce
"
Marie Sharp's Hot Habanero Pepper Sauce is the most popular of the Marie Sharp's line. This sauce is perfect for anyone looking for a sauce with both great flavor and heat. 

All of Marie Sharp's sauces are made in Belize and are famous for their consistent carrot based habanero and lime flavor.
Heat Level: Hot
﻿Ingredients﻿: Select Red Habanero peppers, fresh carrots, onions, lime juice, vinegar, garlic and salt.
5 oz
",Marie Sharp's, Hot Habanero Pepper Sauce    ,$ 3.99,https://heathotsauce.com/collections/all/products/hot-habanero-pepper-sauce
"

Belizean Heat combines the same great flavors of other Marie Sharp's sauces with ingredients like habanero peppers, carrots and lime but with tomato to give it a fuller body and taste and an extra kick from capsicum oil. 
Heat Level: Hot
﻿Ingredients﻿: Habanero Pepper Mash, Capsicum Oil, Fresh Carrots, White Vinegar, Lime Juice, Tomato, Creole Spices, Onions, Garlic, Salt.
5 oz
High Sodium: Note that this sauce contains 410 mg of sodium per tsp, which makes it one of the saltiest sauces we carry. If you want a less salty version, try Marie Sharp's milder sauces.
",Marie Sharp's, Belizean Heat Habanero Pepper Sauce    ,$ 3.99,https://heathotsauce.com/collections/all/products/belizean-heat-habanero-pepper-sauce
"
Marie Sharp's Beware is packed with Habanero peppers, bright citrusy notes and added heat from capsicum oil. All of Marie Sharp's sauces are made in Belize and are famous for their consistent carrot based Habanero and lime flavor. 
Heat Level: Hot (hottest of Marie Sharp's line)
Ingredients: Capsicum Oil, Habanero Pepper Mash, Fresh Carrots, Key Lime Juice, Garlic, Salt, Onions and Spices.
5 oz
High Sodium: Note that this sauce contains 410 mg of sodium per tsp, which makes it one of the saltiest sauces we carry. If you want a less salty version, try Marie Sharp's milder sauces.
",Marie Sharp's, Beware Habanero Pepper Sauce    ,$ 3.99,https://heathotsauce.com/collections/all/products/beware-habanero-pepper-sauce
"

Irazu Naga Jolokia Reserve is an extremely hot sauce that uses the Naga Jolokia, also known as the ghost pepper. The peppers used in this sauce are grown at the base of the Irazu Volcano in Costa Rica.
Heat Level: Extra Hot
Ingredients: Ground Naga Jolokia Pepper, Water, Onion, Salt, Lemon Juice, Acidic Acid, Garlic Pulp, Xanthan Gum. 
5 oz
",Irazu Volcanic Pepper Sauce, Naga Jolokia Reserve Crushed Pepper Sauce    ,$ 7.99,https://heathotsauce.com/collections/all/products/naga-jolokia-reserve-crushed-pepper-sauce
